Customer_id,State,Area,TimeZone,Children,Age,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8
A940663,TN,Urban,America/Chicago,0,30,117867.2,Separated,Male,No,12.96924,16,0,1,No,One year,No,Yes,None,Yes,Yes,No,No,No,No,Yes,No,No,Bank Transfer(automatic),71.48941,137.4684,6233.66124,3,3,3,2,4,3,2,3
G336446,IL,Suburban,America/Chicago,5,36,23994.35,Divorced,Female,No,11.73898,12,1,0,No,One year,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Bank Transfer(automatic),44.03142,242.6106,4839.958124,4,4,4,5,2,4,4,4
U386699,NY,Suburban,America/New_York,1,39,23441.22,Separated,Female,No,9.44465,12,0,0,No,One year,No,No,DSL,Yes,No,No,No,No,Yes,Yes,Yes,No,Electronic Check,60.77973,200.1185,5917.686828,3,3,3,5,4,3,4,2
V21751,TN,Urban,America/Chicago,7,32,61649.66,Separated,Female,No,11.75848,10,1,0,No,One year,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,No,Bank Transfer(automatic),60.06981,152.4555,5934.44869,4,4,3,2,3,5,4,4
D996350,VA,Rural,America/New_York,4,65,11404.4,Divorced,Male,No,8.264893,14,0,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No,Yes,Mailed Check,65.61856,169.9447,5761.002305,5,5,5,3,3,5,4,3
Z999359,WA,Rural,America/Los_Angeles,0,70,25213.39,Divorced,Female,No,10.63561,10,1,0,Yes,Month-to-month,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Mailed Check,65.25094,212.6415,6236.771039,3,2,4,5,2,3,4,4
J610196,TX,Urban,America/Chicago,3,40,25977.73,Divorced,Female,No,9.523458,10,1,0,No,Month-to-month,No,No,None,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Mailed Check,53.19577,182.49,4890.236009,3,4,5,4,4,4,3,4
S769950,IN,Suburban,America/Indiana/Indianapolis,0,27,43778.76,Divorced,Female,No,7.779153,7,0,1,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Electronic Check,54.55457,162.4713,4826.3573,3,2,3,4,4,3,3,3
B143750,PA,Rural,America/New_York,10,86,6550.77,Married,Female,No,12.37071,14,0,0,No,One year,No,Yes,DSL,Yes,No,No,No,No,No,No,No,No,Credit Card (automatic),69.66502,92.45514,6307.09359,4,4,5,5,3,4,5,6
D836032,WA,Urban,America/Los_Angeles,4,45,51257.19,Separated,Male,No,7.21347,14,0,0,No,Month-to-month,No,Yes,None,Yes,No,No,No,No,No,No,No,Yes,Credit Card (automatic),43.51853,79.97886,3783.214553,3,3,2,5,3,4,3,3
D290234,WI,Suburban,America/Chicago,1,89,68319.38,Married,Female,No,4.399685,15,2,1,No,One year,No,No,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Bank Transfer(automatic),69.60418,134.9509,5695.706857,3,3,2,1,5,2,3,2
D780864,NY,Rural,America/New_York,2,75,1785.94,Separated,Female,No,15.1958,13,0,0,No,Month-to-month,No,No,Fiber Optic,No,No,No,Yes,No,No,Yes,Yes,Yes,Mailed Check,70.66353,230.1051,6316.470196,4,4,5,4,3,5,4,3
N286764,IL,Rural,America/Chicago,7,31,30153.27,Married,Male,No,11.59084,10,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Credit Card (automatic),55.31399,242.6143,5408.322311,4,4,5,5,3,5,3,4
Q941225,NC,Urban,America/New_York,0,35,15393.51,Married,Female,No,11.82966,15,3,1,No,One year,No,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes,No,Electronic Check,59.8036,172.4555,5273.813487,4,4,4,4,3,5,5,4
F371335,KS,Urban,America/Chicago,2,87,28749.22,Married,Male,No,13.88509,6,1,1,No,Two Year,No,Yes,Fiber Optic,Yes,No,No,No,No,No,Yes,No,No,Mailed Check,44.59709,137.4392,3832.898347,3,3,2,5,4,4,3,3
E229160,NE,Rural,America/Chicago,0,86,35557.53,Married,Female,No,12.25736,10,1,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,Yes,No,No,Yes,No,Electronic Check,63.30112,162.4608,5816.619375,4,5,3,5,3,4,4,5
F745735,TN,Rural,America/New_York,1,69,21963.27,Widowed,Female,No,5.218632,18,1,1,Yes,Month-to-month,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Credit Card (automatic),65.66053,202.6362,6294.452513,2,4,3,2,4,3,3,3
E505445,IA,Suburban,America/Chicago,1,89,22049.22,Divorced,Male,No,8.332089,12,1,2,No,Two Year,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Bank Transfer(automatic),69.59174,204.9496,6013.828131,4,5,5,3,4,4,6,4
C00331,WA,Urban,America/Los_Angeles,3,21,31881.36,Married,Male,Yes,9.900113,17,1,0,No,Two Year,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank Transfer(automatic),56.82842,267.6427,6012.6506,4,5,4,3,4,4,5,4
N07725,IL,Urban,America/Chicago,1,56,126024.3,Never Married,Male,No,14.11463,15,2,0,No,Two Year,Yes,Yes,None,No,No,Yes,Yes,Yes,No,Yes,No,No,Bank Transfer(automatic),65.79102,142.4993,5894.676109,2,3,3,4,2,3,3,5
S467721,CA,Urban,America/Los_Angeles,0,65,31896.6,Married,Male,No,9.627499,10,0,1,Yes,Two Year,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Mailed Check,64.82387,212.6415,6265.224971,5,5,4,2,4,3,4,4
S530763,IL,Urban,America/Chicago,1,22,10588.62,Separated,Male,No,10.43871,10,4,0,No,Two Year,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit Card (automatic),64.64639,257.6549,6178.148263,2,1,2,2,5,2,1,2
J821112,MA,Rural,America/New_York,0,32,6636.93,Divorced,Female,No,7.513758,12,4,0,No,One year,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,No,Mailed Check,57.66137,182.4608,5118.061873,4,3,4,3,5,4,3,4
H572927,MO,Rural,America/Chicago,1,74,14396.37,Divorced,Male,No,10.78419,18,2,0,No,Two Year,Yes,No,None,Yes,Yes,No,No,No,Yes,Yes,No,No,Electronic Check,65.2908,149.9776,5616.608151,3,5,3,4,3,3,3,3
J06852,IN,Rural,America/Indiana/Indianapolis,2,73,45926.27,Married,Female,No,6.594636,13,1,1,No,Two Year,No,No,DSL,Yes,Yes,No,No,No,Yes,Yes,No,No,Bank Transfer(automatic),61.06693,162.4538,5671.017164,4,4,4,3,3,4,3,3
P261871,NE,Suburban,America/Chicago,9,86,55361.14,Never Married,Male,No,7.110611,13,0,1,No,One year,No,No,Fiber Optic,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Electronic Check,57.43476,210.127,5440.228336,3,4,3,5,4,3,3,3
I258873,OH,Suburban,America/New_York,1,55,73186.39,Married,Male,No,7.861612,8,1,0,No,Two Year,No,No,DSL,Yes,No,No,Yes,Yes,No,No,No,No,Mailed Check,70.87198,127.4738,6491.987412,4,4,5,4,4,4,3,4
Z702346,ND,Urban,America/Chicago,0,72,51574.81,Married,Male,No,11.20429,8,3,2,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Yes,Yes,Bank Transfer(automatic),70.38624,187.6094,6608.57453,2,3,3,2,3,3,4,3
K995518,MS,Rural,America/Chicago,2,53,33653.85,Widowed,Male,No,15.68123,12,1,2,No,Two Year,No,No,Fiber Optic,Yes,No,No,Yes,No,Yes,No,No,Yes,Electronic Check,56.19179,147.4601,4832.149028,1,2,1,5,3,3,3,4
T24419,TX,Rural,America/Chicago,8,51,9255.14,Separated,Female,No,6.751561,15,1,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Credit Card (automatic),46.12924,182.4653,4325.145663,4,3,4,3,4,3,2,3
T727607,KS,Urban,America/Chicago,3,78,12430.83,Separated,Female,No,10.20077,13,0,0,No,Two Year,No,No,DSL,Yes,No,No,Yes,No,Yes,No,Yes,No,Electronic Check,68.79253,162.447,6304.333517,3,3,2,2,3,3,3,4
B644010,MI,Suburban,America/Detroit,3,53,31757.09,Divorced,Female,No,10.46515,10,1,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Bank Transfer(automatic),56.36817,182.4538,4968.873698,5,4,4,5,4,4,3,4
A811650,NC,Rural,America/New_York,1,39,18234.2,Divorced,Male,No,6.499849,12,0,0,No,Month-to-month,Yes,No,Fiber Optic,No,Yes,No,Yes,No,No,No,No,No,Mailed Check,69.61652,167.4564,6014.886274,4,5,4,4,3,4,4,4
V645531,NY,Suburban,America/New_York,5,86,85549.31,Married,Male,No,7.009923,9,3,0,No,Two Year,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,No,No,Mailed Check,40.73541,152.4441,4123.921101,3,4,5,4,2,3,3,2
S82041,NJ,Urban,America/New_York,1,71,92095.69,Divorced,Female,No,5.822048,17,0,0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Bank Transfer(automatic),60.97847,219.9902,5480.386537,4,5,4,5,2,4,6,4
C367217,PA,Rural,America/New_York,2,58,126805.9,Never Married,Female,No,10.36212,17,0,0,No,One year,Yes,No,None,No,Yes,No,No,Yes,No,Yes,No,No,Electronic Check,56.97428,149.9913,5052.181985,6,3,5,3,3,5,4,4
Y740314,NY,Suburban,America/New_York,3,34,46502.45,Divorced,Male,Yes,8.786155,11,2,0,No,Month-to-month,No,No,Fiber Optic,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),69.70038,242.6281,6534.959838,2,3,4,3,1,5,6,4
Y260658,AK,Suburban,America/Sitka,5,48,36405.73,Married,Male,No,7.223478,11,1,0,No,Two Year,No,No,None,Yes,No,No,No,Yes,No,Yes,No,Yes,Electronic Check,43.18342,117.4858,4022.432118,4,3,4,4,2,4,5,5
A812234,GA,Rural,America/New_York,2,64,16652.32,Divorced,Male,No,4.541255,8,0,1,Yes,Month-to-month,Yes,Yes,None,Yes,No,No,Yes,No,No,Yes,No,Yes,Credit Card (automatic),45.72582,127.4586,4094.782683,3,3,3,4,4,4,3,5
O392781,MN,Rural,America/Chicago,0,27,29935.05,Married,Male,No,9.663191,7,2,0,No,Month-to-month,Yes,Yes,DSL,Yes,No,No,No,No,No,No,No,Yes,Bank Transfer(automatic),59.52332,92.45514,5443.98404,2,3,2,2,4,4,4,2
Z600736,LA,Rural,America/Chicago,2,30,71002.71,Married,Male,No,9.994273,15,0,1,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Bank Transfer(automatic),63.89833,159.9794,6105.282771,3,4,4,5,2,4,5,5
Q605275,MA,Urban,America/New_York,0,84,146536.7,Divorced,Male,No,10.1879,11,3,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,Yes,No,No,Yes,No,Bank Transfer(automatic),64.49464,172.4705,5981.217808,3,3,3,4,2,3,2,3
P127304,MN,Urban,America/Chicago,0,70,78356.31,Separated,Female,No,3.338743,14,0,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Electronic Check,63.60495,204.9634,5588.56191,4,3,4,3,3,5,3,3
X955722,NY,Urban,America/New_York,2,74,12001.77,Divorced,Female,No,10.32568,13,0,0,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Electronic Check,71.023,162.4653,6518.264091,4,4,4,3,3,3,4,4
P803103,MA,Suburban,America/New_York,1,76,61256.1,Widowed,Male,No,10.13592,8,3,1,No,Two Year,No,No,Fiber Optic,No,No,Yes,Yes,Yes,No,No,No,Yes,Credit Card (automatic),56.03541,149.9915,4869.168543,4,4,4,5,1,4,4,3
T293484,NY,Suburban,America/New_York,0,85,22211.67,Never Married,Female,No,9.321006,9,4,0,No,Month-to-month,No,No,None,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Bank Transfer(automatic),64.11367,200.1465,5760.636041,3,4,3,3,4,4,4,4
C726463,VA,Rural,America/New_York,3,49,25777.72,Separated,Male,No,12.38301,19,0,0,No,Two Year,No,No,DSL,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Mailed Check,67.63205,202.65,6711.013649,1,2,2,4,3,2,2,3
B74964,NY,Rural,America/New_York,0,52,25046.32,Widowed,Female,No,10.95526,11,3,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,Yes,Yes,No,No,Yes,Mailed Check,70.03794,137.4872,5817.251946,4,4,2,4,4,4,2,3
N925899,FL,Rural,America/New_York,0,75,19565.53,Married,Female,No,9.06452,13,0,0,No,Two Year,Yes,Yes,None,Yes,No,No,Yes,No,No,Yes,No,Yes,Electronic Check,55.09556,127.4586,4717.831195,3,2,4,3,4,3,3,5
W766369,CA,Urban,America/Los_Angeles,10,88,1469.25,Separated,Female,No,6.91129,14,2,0,No,Two Year,Yes,No,DSL,Yes,Yes,No,No,No,Yes,No,Yes,No,Mailed Check,39.27244,172.4567,4046.188443,3,3,3,3,4,3,2,4
A849397,VA,Rural,America/New_York,4,62,32735.23,Separated,Female,No,11.70344,10,1,1,No,Month-to-month,No,Yes,DSL,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Mailed Check,43.99275,140.0013,4329.842926,2,2,3,5,4,3,3,3
M572384,IL,Suburban,America/Chicago,1,68,29434.53,Divorced,Female,No,7.330071,16,1,0,No,One year,No,No,Fiber Optic,Yes,No,No,No,No,Yes,Yes,No,No,Electronic Check,69.25731,149.9483,5842.282612,4,4,4,4,3,3,3,3
Y555946,NY,Rural,America/New_York,2,65,29315.85,Separated,Female,No,7.238963,14,0,1,No,Month-to-month,No,No,None,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Bank Transfer(automatic),67.27889,232.6707,6139.355865,5,4,4,5,3,3,3,4
Q77142,NC,Rural,America/New_York,3,84,36752.22,Married,Female,No,2.637703,18,3,0,No,One year,No,No,Fiber Optic,Yes,No,Yes,No,Yes,No,No,No,Yes,Mailed Check,56.56411,127.4958,4771.553025,5,5,6,3,4,3,5,4
U218866,PA,Rural,America/New_York,1,55,9183.89,Separated,Female,No,7.74027,13,0,1,No,Two Year,No,No,DSL,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Electronic Check,69.40052,164.9715,6457.28774,3,3,2,3,3,3,4,3
X392150,UT,Urban,America/Denver,2,80,11602.24,Widowed,Male,No,8.634479,14,0,0,No,One year,Yes,No,DSL,Yes,No,Yes,No,No,Yes,No,No,Yes,Credit Card (automatic),55.72308,107.482,5099.928127,3,4,3,3,4,4,3,3
H44622,WV,Rural,America/New_York,5,36,24779.5,Separated,Male,No,0.09974694,11,1,1,No,One year,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Credit Card (automatic),64.79115,152.5104,6236.657026,3,4,3,6,2,5,5,3
M319987,PA,Urban,America/New_York,0,47,11185.44,Widowed,Male,No,12.78383,10,0,0,No,Two Year,No,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Mailed Check,66.7439,194.9699,5899.695132,2,2,3,4,5,2,1,2
P861928,WA,Suburban,America/Los_Angeles,1,33,12908.92,Widowed,Female,No,9.530065,8,1,0,Yes,One year,No,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Electronic Check,60.81814,245.132,5696.204344,2,2,3,4,3,2,4,4
V729031,ND,Urban,America/Chicago,0,24,26774.77,Never Married,Female,No,8.727337,14,0,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,Electronic Check,68.03889,144.9607,5727.737286,4,5,4,3,3,5,6,4
M715764,ME,Suburban,America/New_York,4,34,38674.95,Separated,Male,No,8.523796,14,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,No,Bank Transfer(automatic),62.71338,169.9378,5645.734587,5,5,5,4,4,5,4,3
Q46672,TN,Rural,America/Chicago,1,25,60460.44,Never Married,Female,No,9.764736,15,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Mailed Check,52.11755,252.6378,4993.106421,4,6,5,3,3,3,4,5
C697741,NE,Suburban,America/Chicago,3,59,68057.33,Divorced,Female,No,7.711873,13,2,1,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,No,No,Mailed Check,49.67473,169.9741,4369.813214,4,4,4,4,3,3,4,4
H372061,IN,Suburban,America/Indiana/Indianapolis,1,35,27361.32,Widowed,Male,No,10.27532,9,1,0,No,Two Year,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Electronic Check,56.78051,134.9509,4904.294892,3,3,3,2,5,3,3,4
K493530,WV,Rural,America/New_York,1,34,64687.11,Never Married,Female,No,8.01575,12,1,0,No,One year,No,Yes,DSL,Yes,Yes,No,No,No,No,Yes,No,Yes,Mailed Check,44.97817,149.9447,4445.497919,5,4,4,3,5,4,3,3
A48668,CA,Suburban,America/Los_Angeles,0,36,12197.3,Married,Female,No,12.03825,12,1,1,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Bank Transfer(automatic),57.04063,177.4945,5561.200177,2,2,3,3,5,2,2,3
Z742527,MN,Urban,America/Chicago,1,53,26921.3,Widowed,Female,Yes,9.831078,9,2,1,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Credit Card (automatic),55.15311,222.6326,5553.582983,4,4,1,4,2,4,5,5
W520409,NY,Suburban,America/New_York,0,54,53517.26,Divorced,Female,No,5.083439,12,0,1,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Bank Transfer(automatic),64.44587,184.967,5642.295973,7,6,6,4,3,4,5,5
S193458,TN,Rural,America/New_York,1,32,20550.44,Divorced,Male,No,15.16928,17,1,1,No,One year,Yes,No,None,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,68.69369,210.1518,6397.46237,3,3,3,4,4,4,2,3
S257413,AZ,Rural,America/Phoenix,3,88,56876.26,Divorced,Female,No,10.58255,9,1,2,Yes,One year,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,Bank Transfer(automatic),42.32324,144.9607,3503.174329,3,4,4,2,5,3,3,3
Z765151,NY,Rural,America/New_York,0,43,64936.87,Separated,Female,No,10.79421,11,0,1,No,Two Year,No,Yes,DSL,No,No,Yes,No,No,No,No,No,No,Electronic Check,61.0537,94.97283,5509.83864,4,4,4,4,4,3,3,5
W794512,MN,Urban,America/Chicago,0,66,19106.09,Married,Male,No,12.22463,12,1,1,No,Two Year,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Mailed Check,41.93978,245.1457,4138.249014,2,2,3,2,4,3,2,1
Z153423,RI,Suburban,America/New_York,0,30,51568.29,Married,Female,No,7.473136,12,1,0,Yes,Month-to-month,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Credit Card (automatic),57.692,152.4798,5144.475146,5,4,5,4,4,4,4,3
S268098,CO,Rural,America/Denver,1,65,52729.62,Married,Female,No,11.38611,9,1,0,No,Two Year,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Yes,Yes,Yes,Bank Transfer(automatic),60.78096,210.127,5489.928745,4,5,4,4,4,4,4,4
M892824,NY,Urban,America/New_York,1,63,18438.94,Widowed,Female,No,10.60642,8,3,0,No,Two Year,Yes,No,DSL,Yes,Yes,No,No,No,No,No,No,Yes,Electronic Check,57.6786,124.9607,5195.25021,3,4,3,4,3,4,4,3
B41405,PA,Rural,America/New_York,3,28,31547.84,Separated,Male,No,8.546718,14,1,0,No,Month-to-month,No,No,DSL,Yes,No,No,No,No,No,No,No,Yes,Electronic Check,63.99474,92.45514,5899.437256,4,4,3,3,4,3,4,3
S591549,VA,Urban,America/New_York,1,69,37021.79,Separated,Male,No,9.233657,11,1,1,No,Two Year,Yes,Yes,None,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Bank Transfer(automatic),67.68938,232.6707,6176.145515,3,4,4,5,4,3,5,3
H584520,NY,Rural,America/New_York,3,69,95360.44,Separated,Male,No,14.90809,17,0,0,Yes,Two Year,No,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Yes,Yes,No,Mailed Check,63.79124,220.1323,5842.03594,4,3,3,4,2,5,5,6
G973898,MA,Rural,America/New_York,0,67,18269.73,Never Married,Female,No,12.14372,11,0,0,No,Month-to-month,No,No,None,Yes,No,No,Yes,Yes,No,No,No,Yes,Bank Transfer(automatic),44.40526,114.9976,3757.452448,3,4,3,5,2,4,4,4
T560412,NY,Urban,America/New_York,3,48,23778.28,Divorced,Female,No,8.330085,13,0,0,Yes,One year,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic Check,69.66186,235.1372,6856.666585,5,5,4,4,4,5,4,2
U303089,IL,Urban,America/Chicago,1,85,5425.34,Married,Male,No,8.827268,9,0,0,No,Two Year,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Electronic Check,56.07932,152.4579,5342.130474,2,3,2,4,4,4,3,4
W449612,FL,Rural,America/Chicago,1,72,19903.1,Divorced,Female,No,12.18916,12,3,0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Electronic Check,68.6654,217.484,6066.50191,1,2,2,5,4,3,2,3
F384568,DC,Suburban,America/New_York,1,52,22058.82,Separated,Male,No,8.81118,11,1,0,No,Two Year,Yes,No,DSL,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Bank Transfer(automatic),56.79773,142.4827,5489.502601,3,2,4,4,4,4,4,4
A04830,ND,Rural,America/Chicago,2,75,4640.91,Never Married,Female,Yes,8.177195,11,4,0,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Credit Card (automatic),55.04679,235.1555,5588.672503,3,2,2,1,4,2,3,2
O574674,WY,Urban,America/Denver,1,18,20164.01,Never Married,Male,No,8.878152,14,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Electronic Check,55.44991,194.9744,5068.172778,3,3,4,5,2,4,3,4
P859987,MT,Suburban,America/Denver,4,21,33488.35,Never Married,Male,No,12.12987,14,2,0,No,Two Year,Yes,No,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Mailed Check,60.7968,255.1417,5851.168448,4,3,3,4,3,4,4,2
Z996577,IA,Suburban,America/Chicago,1,84,25750.6,Married,Male,No,11.72749,13,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Credit Card (automatic),50.31252,184.9715,4431.737277,4,4,5,4,3,5,5,4
Y715945,OH,Suburban,America/New_York,10,78,33298.78,Separated,Male,No,6.721308,11,1,0,No,Month-to-month,No,No,DSL,Yes,No,Yes,No,No,No,No,Yes,Yes,Electronic Check,66.12623,129.9598,6360.531849,4,4,3,3,3,4,4,3
X46834,LA,Urban,America/Chicago,3,37,21599.58,Divorced,Female,No,12.85761,4,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,Yes,No,No,No,No,Mailed Check,43.50453,147.4738,3874.362144,4,2,4,3,3,3,4,3
T806687,CT,Suburban,America/New_York,1,20,20843.03,Separated,Female,No,7.246368,15,2,1,No,Two Year,Yes,No,None,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Credit Card (automatic),52.86954,194.9992,4871.832686,4,4,5,4,4,5,3,5
T346518,IA,Suburban,America/Chicago,0,26,63352.12,Married,Female,No,14.98482,11,0,0,No,One year,No,No,Fiber Optic,Yes,No,No,No,Yes,Yes,No,No,No,Mailed Check,71.70793,137.4872,6039.331412,3,3,3,3,4,4,2,4
E496789,AR,Urban,America/Chicago,0,52,31234.72,Never Married,Male,No,10.93917,13,0,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,No,No,No,Credit Card (automatic),57.72738,149.9741,5456.006313,2,3,4,2,3,3,1,3
Y987315,WV,Rural,America/New_York,2,71,69232.25,Married,Female,No,3.624683,10,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Mailed Check,61.28236,220.1185,5471.244549,2,3,3,3,4,1,2,2
Q517071,IA,Suburban,America/Chicago,0,49,71166.06,Divorced,Female,No,14.93768,10,2,1,No,Two Year,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit Card (automatic),51.87037,225.132,5293.295324,4,4,4,3,4,4,4,2
V822855,CT,Suburban,America/New_York,3,76,19546.62,Separated,Female,No,9.545938,15,2,0,No,One year,No,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,No,Electronic Check,46.2718,169.9378,4047.773653,3,2,2,3,4,3,3,2
H63433,CA,Rural,America/Los_Angeles,2,67,24367.72,Divorced,Female,No,11.56322,12,1,0,No,Month-to-month,No,No,DSL,Yes,No,Yes,No,No,No,No,Yes,Yes,Mailed Check,51.22665,129.9598,4847.193795,3,3,2,3,4,2,2,3
W129762,UT,Suburban,America/Denver,1,56,43492.61,Widowed,Male,No,12.53408,16,1,1,No,One year,Yes,Yes,DSL,No,No,No,Yes,No,Yes,No,Yes,No,Electronic Check,58.85409,162.447,5582.846082,3,2,3,4,4,3,2,4
K334096,WI,Rural,America/Chicago,1,51,111442.1,Never Married,Male,No,10.02345,11,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No,Yes,Electronic Check,47.37824,149.9621,4233.171811,3,4,2,4,2,4,3,5
G912511,NY,Urban,America/New_York,2,72,53458.43,Married,Female,No,15.80514,15,0,0,No,One year,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Electronic Check,69.54041,225.132,6727.30047,1,1,1,4,3,2,2,4
X785371,MT,Urban,America/Denver,1,66,16769.53,Never Married,Female,No,18.45023,12,0,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Electronic Check,44.72241,175.0062,4382.473953,3,2,4,3,5,3,3,4
W986721,MO,Suburban,America/Chicago,0,43,12944.52,Divorced,Female,No,12.32015,9,0,0,Yes,Month-to-month,No,No,DSL,Yes,No,No,No,No,No,No,Yes,No,Credit Card (automatic),68.54712,127.4421,6208.310064,3,4,4,3,5,4,4,3
E661654,SD,Urban,America/Chicago,1,24,18336.35,Divorced,Female,No,9.438457,14,2,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Mailed Check,57.06365,195.0062,5117.897337,3,3,3,2,5,4,2,2
